26	52
26	74
26	83
26	96
26	98
26	100
26	106
26	113
26	118
27	22
27	35
27	40
27	54
27	56
27	63
27	73
27	80
27	86
27	88
27	104
27	105
27	109
27	113
27	119
27	127
28	3
28	6
28	8
28	10
28	24
28	29
28	46
28	55
28	66
28	69
28	79
28	97
28	100
28	115
28	117
28	126
29	5
29	6
29	10
29	15
29	24
29	28
29	37
29	40
29	46
29	69
29	70
29	80
29	87
29	101
29	123
29	125
30	6
30	17
30	24
30	37
30	39
30	55
30	59
30	67
30	71
30	85
30	87
30	93
30	101
30	115
30	116
30	117
31	2
31	8
31	11
31	18
31	23
31	32
31	53
31	57
31	62
31	76
31	79
31	95
31	107
31	112
31	118
31	124
32	3
32	12
32	20
32	31
32	34
32	54
32	57
32	60
32	66
32	69
32	73
32	74
32	82
32	94
32	107
32	119
33	2
33	4
33	8
33	18
33	38
33	40
33	49
33	52
33	62
33	76
33	95
33	98
33	100
33	107
33	112
33	118
34	3
34	4
34	5
34	20
34	23
34	26
34	32
34	74
34	76
34	85
34	94
34	98
34	107
34	113
34	115
34	116
35	7
35	10
35	17
35	22
35	27
35	41
35	43
35	65
35	70
35	80
35	82
35	84
35	88
35	104
35	111
35	114
36	1
36	3
36	39
36	43
36	49
36	61
36	63
36	72
36	75
36	82
36	103
36	107
36	112
36	119
36	120
36	121
37	6
37	29
37	30
37	50
37	58
37	67
37	68
37	71
37	82
37	87
37	97
37	101
37	102
37	114
37	125
37	126
38	2
38	4
38	7
38	8
38	33
38	42
38	57
38	65
38	72
38	73
38	76
38	83
38	92
38	95
38	106
38	113
39	7
39	22
39	30
39	36
39	40
39	41
39	47
39	52
39	58
39	59
39	86
39	90
39	91
39	104
39	109
39	111
40	23
40	24
40	27
40	29
40	33
40	39
40	41
40	51
40	56
40	59
40	66
40	70
40	77
40	84
40	88
40	127
41	2
41	24
41	35
41	39
41	40
41	44
41	49
41	56
41	69
41	80
41	90
41	96
41	100
41	105
41	111
41	120
42	1
42	5
42	6
42	14
42	15
42	17
42	38
42	46
42	58
42	70
42	71
42	95
42	108
42	115
42	124
42	126
43	1
43	5
43	9
43	12
43	15
43	16
43	19
43	35
43	36
43	60
43	61
43	93
43	109
43	120
43	121
43	123
44	13
44	24
44	26
44	41
44	59
44	63
44	65
44	66
44	67
44	80
44	86
44	88
44	90
44	104
44	108
44	116
45	3
45	6
45	17
45	46
45	47
45	50
45	69
45	79
45	87
45	90
45	96
45	101
45	105
45	106
45	115
45	126
46	10
46	28
46	29
46	42
46	45
46	57
46	69
46	71
46	75
46	78
46	79
46	92
46	94
46	97
46	116
46	127
47	6
47	14
47	17
47	39
47	45
47	58
47	69
47	79
47	81
47	83
47	97
47	105
47	117
47	122
47	125
47	126
48	9
48	13
48	22
48	24
48	25
48	56
48	63
48	67
48	84
48	87
48	91
48	100
48	108
48	109
48	111
48	127
49	9
49	13
49	16
49	26
49	33
49	36
49	41
49	53
49	56
49	72
49	75
49	92
49	112
49	117
49	121
49	123
50	4
50	6
50	13
50	16
50	18
50	20
50	23
50	37
50	45
50	52
50	57
50	74
50	83
50	85
50	95
50	118
51	5
51	11
51	16
51	19
51	21
51	40
51	57
51	61
51	70
51	72
51	75
51	77
51	103
51	106
51	122
51	128
52	20
52	21
52	26
52	33
52	39
52	50
52	54
52	60
52	83
52	88
52	95
52	106
52	107
52	113
52	118
52	128
53	1
53	6
53	11
53	31
53	49
53	59
53	68
53	72
53	77
53	82
53	97
53	99
53	110
53	120
53	122
53	128
54	2
54	3
54	4
54	11
54	21
54	24
54	27
54	32
54	52
54	57
54	64
54	80
54	83
54	85
54	106
54	113
55	5
55	8
55	15
55	28
55	30
55	62
55	65
55	67
55	68
55	78
55	87
55	103
55	105
55	108
55	111
55	117
56	5
56	7
56	18
56	19
56	24
56	27
56	40
56	41
56	48
56	49
56	59
56	65
56	80
56	84
56	98
56	111
57	3
57	13
57	22
57	31
57	32
57	38
57	46
57	50
57	51
57	54
57	60
57	64
57	83
57	98
57	107
57	119
58	1
58	15
58	16
58	37
58	39
58	42
58	47
58	69
58	78
58	101
58	105
58	106
58	110
58	116
58	117
58	125
59	7
59	30
59	39
59	40
59	44
59	53
59	56
59	70
59	72
59	86
59	91
59	99
59	102
59	109
59	110
59	114
60	2
60	8
60	18
60	25
60	32
60	43
60	52
60	57
60	62
60	73
60	83
60	84
60	85
60	98
60	111
60	119
61	1
61	2
61	12
61	16
61	17
61	36
61	43
61	51
61	75
61	76
61	82
61	91
61	92
61	93
61	99
61	126
62	2
62	4
62	18
62	23
62	31
62	33
62	55
62	60
62	63
62	66
62	85
62	94
62	95
62	98
62	103
62	113
63	22
63	24
63	27
63	36
63	44
63	48
63	62
63	66
63	77
63	78
63	80
63	81
63	84
63	89
63	96
63	127
64	2
64	3
64	4
64	12
64	16
64	18
64	25
64	54
64	57
64	76
64	95
64	99
64	101
64	106
64	113
64	118
65	7
65	25
65	35
65	38
65	44
65	55
65	56
65	67
65	70
65	86
65	89
65	90
65	95
65	97
65	102
65	104
66	24
66	28
66	32
66	40
66	44
66	62
66	63
66	67
66	70
66	84
66	89
66	90
66	100
66	104
66	114
66	125
67	5
67	17
67	30
67	37
67	44
67	48
67	55
67	65
67	66
67	68
67	71
67	105
67	108
67	110
67	116
67	125
68	6
68	15
68	17
68	37
68	53
68	55
68	67
68	69
68	73
68	78
68	88
68	91
68	108
68	121
68	124
68	126
69	5
69	10
69	20
69	28
69	29
69	32
69	41
69	45
69	46
69	47
69	58
69	68
69	82
69	87
69	102
69	124
70	3
70	25
70	29
70	35
70	40
70	42
70	51
70	59
70	65
70	66
70	80
70	84
70	100
70	109
70	114
70	125
71	10
71	11
71	15
71	16
71	17
71	20
71	30
71	37
71	42
71	46
71	67
71	85
71	96
71	108
71	124
71	126
72	9
72	14
72	36
72	38
72	49
72	51
72	53
72	59
72	73
72	81
72	89
72	92
72	102
72	103
72	120
72	121
73	4
73	8
73	20
73	21
73	27
73	32
73	38
73	60
73	68
73	72
73	76
73	79
73	83
73	85
73	98
73	106
74	2
74	3
74	8
74	23
74	26
74	32
74	34
74	50
74	85
74	88
74	95
74	99
74	105
74	112
74	113
74	118
75	10
75	12
75	23
75	36
75	46
75	49
75	51
75	61
75	77
75	81
75	84
75	89
75	99
75	103
75	110
75	112
76	3
76	6
76	8
76	9
76	19
76	20
76	31
76	33
76	34
76	38
76	61
76	64
76	73
76	83
76	85
76	86
77	1
77	9
77	40
77	51
77	53
77	63
77	75
77	81
77	82
77	90
77	94
77	99
77	108
77	110
77	121
77	128
78	5
78	10
78	14
78	17
78	20
78	46
78	55
78	58
78	63
78	68
78	79
78	87
78	97
78	108
78	121
78	128
79	6
79	7
79	15
79	17
79	19
79	28
79	31
79	45
79	46
79	47
79	73
79	78
79	86
79	101
79	105
79	116
80	4
80	21
80	22
80	25
80	27
80	29
80	35
80	41
80	44
80	54
80	56
80	63
80	70
80	88
80	89
80	102
81	1
81	9
81	10
81	12
81	22
81	47
81	63
81	72
81	75
81	77
81	93
81	94
81	120
81	121
81	122
81	128
82	1
82	14
82	16
82	32
82	35
82	36
82	37
82	53
82	61
82	69
82	77
82	90
82	93
82	110
82	112
82	122
83	20
83	23
83	26
83	38
83	47
83	50
83	52
83	54
83	57
83	60
83	73
83	76
83	102
83	107
83	109
83	123
84	6
84	20
84	22
84	35
84	40
84	48
84	56
84	60
84	63
84	66
84	70
84	75
84	86
84	89
84	114
84	124
85	8
85	30
85	34
85	50
85	54
85	60
85	62
85	71
85	73
85	74
85	76
85	98
85	104
85	105
85	111
85	113
86	22
86	27
86	39
86	44
86	59
86	65
86	76
86	79
86	84
86	88
86	90
86	97
86	102
86	113
86	114
86	126
87	10
87	18
87	29
87	30
87	37
87	45
87	48
87	55
87	69
87	78
87	93
87	115
87	116
87	121
87	123
87	125
88	15
88	27
88	35
88	40
88	44
88	52
88	68
88	74
88	80
88	86
88	96
88	104
88	108
88	111
88	114
88	127
89	2
89	13
89	25
89	63
89	65
89	66
89	72
89	75
89	80
89	84
89	90
89	91
89	96
89	102
89	109
89	111
90	24
90	39
90	41
90	44
90	45
90	65
90	66
90	77
90	82
90	86
90	89
90	96
90	98
90	100
90	114
90	115
91	7
91	24
91	25
91	39
91	48
91	59
91	61
91	68
91	89
91	96
91	106
91	109
91	111
91	113
91	114
91	127
92	9
92	11
92	12
92	38
92	46
92	49
92	61
92	72
92	99
92	103
92	107
92	110
92	114
92	120
92	121
92	128
93	1
93	14
93	21
93	30
93	43
93	61
93	81
93	82
93	87
93	94
93	99
93	112
93	117
93	118
93	122
93	128
94	9
94	13
94	21
94	32
94	34
94	46
94	62
94	77
94	81
94	93
94	103
94	114
94	120
94	121
94	122
94	123
95	4
95	10
95	31
95	33
95	38
95	42
95	50
95	52
95	62
95	64
95	65
95	74
95	97
95	107
95	119
95	122
96	4
96	16
96	25
96	26
96	41
96	45
96	63
96	71
96	88
96	89
96	90
96	91
96	102
96	104
96	109
96	114
97	7
97	10
97	28
97	37
97	46
97	47
97	53
97	65
97	78
97	86
97	95
97	101
97	108
97	116
97	124
97	125
98	1
98	3
98	8
98	26
98	33
98	34
98	56
98	57
98	60
98	62
98	73
98	85
98	90
98	104
98	119
98	121
99	3
99	9
99	13
99	14
99	21
99	53
99	59
99	61
99	64
99	74
99	75
99	77
99	92
99	93
99	121
99	125
100	7
100	8
100	17
100	22
100	24
100	26
100	28
100	33
100	41
100	48
100	66
100	70
100	90
100	102
100	104
100	111
101	5
101	15
101	18
101	29
101	30
101	37
101	45
101	58
101	64
101	79
101	97
101	105
101	112
101	115
101	117
101	119
102	8
102	24
102	25
102	37
102	59
102	65
102	69
102	72
102	80
102	83
102	86
102	89
102	96
102	100
102	114
102	127
103	10
103	11
103	12
103	13
103	19
103	36
103	51
103	55
103	62
103	72
103	75
103	92
103	94
103	106
103	117
103	128
104	7
104	27
104	35
104	39
104	44
104	65
104	66
104	85
104	88
104	96
104	98
104	100
104	120
104	124
104	127
104	128
105	5
105	11
105	27
105	41
105	45
105	47
105	55
105	58
105	67
105	74
105	79
105	85
105	101
105	108
105	124
105	125
106	2
106	4
106	8
106	18
106	26
106	38
106	45
106	51
106	52
106	54
106	58
106	64
106	73
106	91
106	103
106	119
107	2
107	4
107	5
107	31
107	32
107	33
107	34
107	36
107	52
107	57
107	83
107	92
107	95
107	109
107	118
107	120
108	10
108	14
108	42
108	44
108	48
108	55
108	67
108	68
108	71
108	77
108	78
108	88
108	97
108	105
108	115
108	117
109	7
109	9
109	25
109	27
109	39
109	43
109	48
109	59
109	70
109	83
109	89
109	91
109	96
109	107
109	113
109	127
110	1
110	14
110	16
110	17
110	53
110	58
110	59
110	67
110	75
110	77
110	82
110	92
110	116
110	120
110	122
110	123
111	7
111	18
111	25
111	35
111	39
111	41
111	48
111	55
111	56
111	60
111	85
111	88
111	89
111	91
111	100
111	122
112	11
112	12
112	13
112	19
112	25
112	31
112	33
112	36
112	49
112	74
112	75
112	82
112	93
112	101
112	120
112	122
113	7
113	26
113	27
113	34
113	38
113	52
113	54
113	62
113	64
113	74
113	85
113	86
113	91
113	109
113	118
113	119
114	1
114	25
114	35
114	37
114	59
114	66
114	70
114	84
114	86
114	88
114	90
114	91
114	92
114	94
114	96
114	102
115	5
115	9
115	17
115	19
115	28
115	30
115	34
115	42
115	45
115	87
115	90
115	101
115	108
115	117
115	119
115	124
116	9
116	15
116	19
116	30
116	34
116	44
116	46
116	58
116	67
116	79
116	87
116	97
116	110
116	117
116	124
116	126
117	2
117	10
117	12
117	15
117	28
117	30
117	47
117	49
117	55
117	58
117	93
117	101
117	103
117	108
117	115
117	116
118	8
118	12
118	18
118	26
118	31
118	33
118	50
118	52
118	64
118	74
118	93
118	107
118	113
118	119
118	125
118	127
119	18
119	20
119	23
119	27
119	32
119	36
119	57
119	60
119	95
119	98
119	101
119	106
119	113
119	115
119	118
119	123
120	1
120	21
120	23
120	36
120	41
120	43
120	53
120	72
120	81
120	92
120	94
120	104
120	107
120	110
120	112
120	127
121	14
121	19
121	36
121	43
121	49
121	68
121	72
121	77
121	78
121	81
121	87
121	92
121	94
121	98
121	99
121	123
122	12
122	13
122	24
122	47
122	51
122	53
122	81
122	82
122	93
122	94
122	95
122	110
122	111
122	112
122	123
122	126
123	11
123	12
123	13
123	14
123	19
123	20
123	29
123	43
123	49
123	83
123	87
123	94
123	110
123	119
123	121
123	122
124	4
124	5
124	6
124	22
124	31
124	42
124	68
124	69
124	71
124	84
124	97
124	104
124	105
124	115
124	116
124	125
125	15
125	25
125	29
125	37
125	47
125	58
125	66
125	67
125	70
125	87
125	97
125	99
125	105
125	118
125	124
125	126
126	8
126	10
126	14
126	17
126	28
126	37
126	42
126	45
126	47
126	61
126	68
126	71
126	86
126	116
126	122
126	125
127	7
127	15
127	22
127	23
127	27
127	40
127	46
127	48
127	63
127	88
127	91
127	102
127	104
127	109
127	118
127	120
128	4
128	11
128	13
128	16
128	18
128	19
128	51
128	52
128	53
128	77
128	78
128	81
128	92
128	93
128	103
128	104
