53	101
53	106
53	112
53	113
53	121
54	14
54	24
54	28
54	58
54	66
54	78
54	83
54	84
54	107
54	109
54	111
54	115
54	118
54	121
54	124
54	128
55	8
55	9
55	10
55	14
55	15
55	23
55	27
55	36
55	50
55	58
55	63
55	72
55	80
55	86
55	87
55	123
56	3
56	7
56	12
56	21
56	32
56	34
56	35
56	40
56	42
56	44
56	72
56	75
56	81
56	92
56	109
56	119
57	2
57	30
57	31
57	46
57	47
57	51
57	74
57	83
57	87
57	103
57	109
57	111
57	112
57	118
57	120
57	126
58	3
58	8
58	17
58	19
58	28
58	54
58	55
58	73
58	75
58	79
58	84
58	85
58	88
58	105
58	120
58	128
59	14
59	25
59	26
59	39
59	49
59	61
59	63
59	64
59	66
59	81
59	83
59	97
59	116
59	117
59	120
59	127
60	2
60	9
60	28
60	45
60	48
60	50
60	74
60	76
60	77
60	82
60	88
60	99
60	112
60	116
60	118
60	126
61	1
61	3
61	6
61	22
61	30
61	33
61	35
61	40
61	46
61	48
61	59
61	69
61	92
61	93
61	113
61	120
62	2
62	14
62	24
62	40
62	41
62	48
62	53
62	80
62	84
62	85
62	87
62	91
62	97
62	119
62	120
62	128
63	6
63	13
63	23
63	35
63	49
63	50
63	55
63	59
63	66
63	68
63	72
63	73
63	83
63	104
63	123
63	126
64	2
64	14
64	25
64	39
64	42
64	51
64	59
64	71
64	75
64	78
64	81
64	87
64	93
64	94
64	96
64	99
65	2
65	6
65	13
65	15
65	19
65	22
65	70
65	74
65	93
65	102
65	103
65	109
65	123
65	124
65	126
65	128
66	40
66	42
66	43
66	49
66	54
66	59
66	63
66	68
66	75
66	80
66	94
66	95
66	97
66	98
66	115
66	122
67	4
67	7
67	9
67	16
67	45
67	50
67	51
67	79
67	98
67	101
67	102
67	113
67	122
67	123
67	127
67	128
68	8
68	9
68	23
68	30
68	44
68	47
68	51
68	63
68	66
68	85
68	91
68	93
68	102
68	105
68	115
68	119
69	1
69	7
69	15
69	45
69	61
69	70
69	73
69	74
69	82
69	96
69	98
69	101
69	104
69	113
69	117
69	125
70	1
70	6
70	8
70	16
70	18
70	28
70	38
70	51
70	65
70	69
70	92
70	97
70	106
70	111
70	124
70	125
71	1
71	8
71	10
71	17
71	35
71	37
71	53
71	64
71	73
71	97
71	107
71	110
71	114
71	119
71	123
71	128
72	8
72	9
72	33
72	40
72	44
72	55
72	56
72	63
72	84
72	87
72	90
72	95
72	108
72	113
72	126
72	128
73	25
73	26
73	27
73	31
73	35
73	37
73	53
73	58
73	63
73	69
73	71
73	79
73	109
73	110
73	114
73	116
74	5
74	11
74	12
74	17
74	22
74	29
74	30
74	32
74	57
74	60
74	65
74	69
74	78
74	84
74	100
74	111
75	14
75	39
75	43
75	56
75	58
75	64
75	66
75	77
75	81
75	84
75	102
75	104
75	117
75	119
75	124
75	126
76	10
76	12
76	15
76	16
76	20
76	24
76	25
76	27
76	35
76	36
76	38
76	41
76	60
76	82
76	97
76	102
77	4
77	15
77	23
77	29
77	34
77	37
77	60
77	75
77	89
77	97
77	98
77	100
77	111
77	121
77	122
77	123
78	22
78	23
78	29
78	33
78	42
78	49
78	53
78	54
78	64
78	74
78	84
78	88
78	98
78	117
78	118
78	122
79	6
79	37
79	39
79	40
79	47
79	48
79	58
79	67
79	73
79	80
79	83
79	87
79	101
79	102
79	109
79	114
80	2
80	3
80	8
80	19
80	31
80	49
80	53
80	55
80	62
80	66
80	79
80	90
80	91
80	92
80	106
80	117
81	3
81	23
81	25
81	26
81	30
81	34
81	37
81	50
81	56
81	59
81	64
81	75
81	92
81	104
81	116
81	117
82	4
82	20
82	23
82	32
82	46
82	60
82	69
82	76
82	86
82	95
82	101
82	104
82	110
82	112
82	115
82	117
83	5
83	6
83	20
83	29
83	38
83	42
83	54
83	57
83	59
83	63
83	79
83	85
83	93
83	116
83	120
83	126
84	4
84	11
84	26
84	31
84	45
84	49
84	54
84	58
84	62
84	72
84	74
84	75
84	78
84	85
84	89
84	116
85	7
85	9
85	10
85	34
85	35
85	36
85	43
85	58
85	62
85	68
85	83
85	84
85	91
85	106
85	108
85	116
86	10
86	13
86	19
86	20
86	31
86	39
86	42
86	50
86	51
86	55
86	82
86	87
86	91
86	103
86	105
86	121
87	15
87	35
87	47
87	50
87	51
87	55
87	57
87	62
87	64
87	72
87	79
87	86
87	89
87	104
87	106
87	110
88	14
88	20
88	29
88	40
88	42
88	48
88	49
88	58
88	60
88	78
88	91
88	95
88	105
88	112
88	117
88	118
89	2
89	19
89	24
89	25
89	42
89	47
89	51
89	77
89	84
89	87
89	92
89	93
89	102
89	105
89	109
89	116
90	11
90	14
90	30
90	38
90	44
90	47
90	53
90	72
90	80
90	91
90	97
90	98
90	100
90	108
90	109
90	125
91	1
91	13
91	18
91	44
91	51
91	52
91	62
91	68
91	80
91	85
91	86
91	88
91	90
91	102
91	108
91	121
92	4
92	11
92	21
92	36
92	40
92	41
92	44
92	56
92	61
92	70
92	80
92	81
92	89
92	104
92	114
92	127
93	15
93	22
93	29
93	39
93	45
93	61
93	64
93	65
93	68
93	83
93	89
93	95
93	101
93	107
93	124
93	127
94	5
94	14
94	25
94	26
94	34
94	38
94	43
94	64
94	66
94	99
94	114
94	115
94	116
94	120
94	122
94	125
95	1
95	24
95	30
95	36
95	45
95	47
95	52
95	66
95	72
95	82
95	88
95	93
95	100
95	112
95	121
95	122
96	2
96	3
96	5
96	7
96	10
96	18
96	21
96	32
96	33
96	38
96	64
96	69
96	97
96	103
96	112
96	119
97	6
97	31
97	32
97	38
97	48
97	59
97	62
97	66
97	70
97	71
97	76
97	77
97	90
97	96
97	119
97	125
98	7
98	9
98	12
98	21
98	27
98	33
98	52
98	66
98	67
98	69
98	77
98	78
98	90
98	111
98	113
98	128
99	19
99	20
99	21
99	32
99	37
99	38
99	52
99	53
99	60
99	64
99	94
99	103
99	117
99	119
99	120
99	126
100	5
100	28
100	30
100	37
100	39
100	41
100	46
100	53
100	74
100	77
100	90
100	95
100	103
100	106
100	112
100	128
101	16
101	17
101	20
101	24
101	29
101	41
101	46
101	53
101	67
101	69
101	79
101	82
101	93
101	109
101	111
101	123
102	3
102	7
102	21
102	32
102	42
102	65
102	67
102	68
102	75
102	76
102	79
102	89
102	91
102	103
102	109
102	127
103	1
103	3
103	4
103	15
103	19
103	26
103	52
103	57
103	65
103	86
103	96
103	99
103	100
103	102
103	117
103	124
104	10
104	18
104	19
104	20
104	22
104	31
104	34
104	35
104	47
104	63
104	69
104	75
104	81
104	82
104	87
104	92
105	8
105	15
105	24
105	38
105	58
105	68
105	86
105	88
105	89
105	113
105	114
105	115
105	118
105	122
105	123
105	125
106	5
106	6
106	16
106	21
106	40
106	44
106	48
106	53
106	70
106	80
106	85
106	87
106	100
106	110
106	111
106	112
107	2
107	5
107	16
107	17
107	18
107	22
107	25
107	30
107	32
107	43
107	47
107	54
107	71
107	93
107	127
107	128
108	7
108	13
108	18
108	24
108	38
108	39
108	43
108	45
108	50
108	72
108	85
108	90
108	91
108	109
108	116
108	120
109	13
109	19
109	23
109	35
109	54
109	56
109	57
109	65
109	73
109	79
109	89
109	90
109	101
109	102
109	108
109	127
110	6
110	16
110	25
110	26
110	29
110	34
110	42
110	43
110	49
110	71
110	73
110	82
110	87
110	106
110	114
110	121
111	12
111	29
111	34
111	39
111	41
111	46
111	54
111	57
111	70
111	74
111	77
111	98
111	101
111	106
111	118
111	123
112	5
112	13
112	24
112	27
112	49
112	50
112	53
112	57
112	60
112	82
112	88
112	95
112	96
112	100
112	106
112	122
113	1
113	2
113	6
113	10
113	12
113	13
113	23
113	42
113	50
113	53
113	61
113	67
113	69
113	72
113	98
113	105
114	4
114	9
114	19
114	32
114	33
114	41
114	71
114	73
114	79
114	92
114	94
114	105
114	110
114	115
114	119
114	124
115	7
115	17
115	18
115	22
115	23
115	24
115	33
115	54
115	66
115	68
115	82
115	94
115	105
115	114
115	116
115	119
116	8
116	22
116	36
116	45
116	46
116	59
116	60
116	73
116	81
116	83
116	84
116	85
116	89
116	94
116	108
116	115
117	3
117	17
117	30
117	34
117	52
117	59
117	69
117	75
117	78
117	80
117	81
117	82
117	88
117	99
117	103
117	126
118	1
118	20
118	29
118	31
118	36
118	47
118	50
118	54
118	57
118	60
118	78
118	88
118	105
118	111
118	121
118	122
119	11
119	16
119	18
119	31
119	44
119	56
119	62
119	68
119	71
119	75
119	96
119	97
119	99
119	114
119	115
119	121
120	1
120	15
120	20
120	25
120	46
120	57
120	58
120	59
120	61
120	62
120	83
120	94
120	99
120	108
120	126
120	128
121	6
121	11
121	12
121	25
121	27
121	49
121	52
121	53
121	54
121	77
121	86
121	91
121	95
121	110
121	118
121	119
122	4
122	10
122	24
122	33
122	34
122	40
122	46
122	66
122	67
122	77
122	78
122	94
122	95
122	105
122	112
122	118
123	5
123	13
123	19
123	22
123	26
123	38
123	55
123	63
123	65
123	67
123	71
123	77
123	101
123	105
123	111
123	124
124	10
124	11
124	14
124	22
124	27
124	36
124	46
124	54
124	65
124	70
124	75
124	93
124	103
124	114
124	123
124	125
125	8
125	12
125	16
125	18
125	37
125	41
125	44
125	48
125	69
125	70
125	90
125	94
125	97
125	105
125	124
125	127
126	13
126	26
126	35
126	40
126	45
126	52
126	57
126	60
126	63
126	65
126	72
126	75
126	83
126	99
126	117
126	120
127	1
127	10
127	29
127	31
127	35
127	41
127	48
127	50
127	59
127	67
127	92
127	93
127	102
127	107
127	109
127	125
128	4
128	10
128	17
128	32
128	41
128	54
128	58
128	62
128	65
128	67
128	71
128	72
128	98
128	100
128	107
128	120
